schema_version,benchmark,problem,arm,language,source_sha256,input_sha256,execution_id,metric,value,value_relation,status,not_measured_reason,adapter,adapter_version,runtime,observation_convention,repetitions,source_profile
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,long-trace-final,python,109df129e11d488984cf9fbc5223f6717c6d6d8a4c0ca6a5548c28a241a5672c,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:8ff639bcbe8225ae1e48af762485f96490feb86a99f5d1868e00d7a83b1ddf97,Omega_hat_StateSize,143,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,long-trace-final,python,109df129e11d488984cf9fbc5223f6717c6d6d8a4c0ca6a5548c28a241a5672c,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:8ff639bcbe8225ae1e48af762485f96490feb86a99f5d1868e00d7a83b1ddf97,Omega_hat_StateLoad,482879,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,inside-loop-state,python,8247b5cf93ad93ae5818e3a2dcf1c69b7ff2489c77385e6f5e0f949d3861d72c,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:0bdb2a0ae5bb53cc5d65173ff63fcfe61f06265ff0778a3f6a869a95968e3f5e,Omega_CC,6,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,inside-loop-state,python,8247b5cf93ad93ae5818e3a2dcf1c69b7ff2489c77385e6f5e0f949d3861d72c,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:0bdb2a0ae5bb53cc5d65173ff63fcfe61f06265ff0778a3f6a869a95968e3f5e,Omega_hat_NativeTrace,28250,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,inside-loop-state,python,8247b5cf93ad93ae5818e3a2dcf1c69b7ff2489c77385e6f5e0f949d3861d72c,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:0bdb2a0ae5bb53cc5d65173ff63fcfe61f06265ff0778a3f6a869a95968e3f5e,Omega_hat_StateSize,143,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,inside-loop-state,python,8247b5cf93ad93ae5818e3a2dcf1c69b7ff2489c77385e6f5e0f949d3861d72c,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:0bdb2a0ae5bb53cc5d65173ff63fcfe61f06265ff0778a3f6a869a95968e3f5e,Omega_hat_StateLoad,295160,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,post-loop-state,python,15894450821a885a59268189e492ac3dc3c255738f40ad3302e3a1782dfabdc6,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:93f66cb31b5d61c41177beb4ec1f888b33132eecf66b6b5ea686030957149858,Omega_CC,6,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,post-loop-state,python,15894450821a885a59268189e492ac3dc3c255738f40ad3302e3a1782dfabdc6,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:93f66cb31b5d61c41177beb4ec1f888b33132eecf66b6b5ea686030957149858,Omega_hat_NativeTrace,51591,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,post-loop-state,python,15894450821a885a59268189e492ac3dc3c255738f40ad3302e3a1782dfabdc6,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:93f66cb31b5d61c41177beb4ec1f888b33132eecf66b6b5ea686030957149858,Omega_hat_StateSize,143,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc386_f,post-loop-state,python,15894450821a885a59268189e492ac3dc3c255738f40ad3302e3a1782dfabdc6,9b34024a3826d5cbde10556f1b192023bee1498502d5ba90c86f84705995c0c6,sha256:93f66cb31b5d61c41177beb4ec1f888b33132eecf66b6b5ea686030957149858,Omega_hat_StateLoad,600130,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,short-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,063edba4c9e69bc1da618cd8c83ec919d694e203900ca6f9cdaacb5b15eed8e5,sha256:955adc5583a22eed95681b2f1fe5989653290203c0d043ebaceacda37c823745,Omega_CC,212,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,short-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,063edba4c9e69bc1da618cd8c83ec919d694e203900ca6f9cdaacb5b15eed8e5,sha256:955adc5583a22eed95681b2f1fe5989653290203c0d043ebaceacda37c823745,Omega_hat_NativeTrace,2083,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,short-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,063edba4c9e69bc1da618cd8c83ec919d694e203900ca6f9cdaacb5b15eed8e5,sha256:955adc5583a22eed95681b2f1fe5989653290203c0d043ebaceacda37c823745,Omega_hat_StateSize,203,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,short-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,063edba4c9e69bc1da618cd8c83ec919d694e203900ca6f9cdaacb5b15eed8e5,sha256:955adc5583a22eed95681b2f1fe5989653290203c0d043ebaceacda37c823745,Omega_hat_StateLoad,43487,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,long-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:c907a167bd13e6860c7c2e41ffa6c5fe28880b02c11c9b841eb8d6771a13878a,Omega_CC,212,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,long-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:c907a167bd13e6860c7c2e41ffa6c5fe28880b02c11c9b841eb8d6771a13878a,Omega_hat_NativeTrace,180432,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,long-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:c907a167bd13e6860c7c2e41ffa6c5fe28880b02c11c9b841eb8d6771a13878a,Omega_hat_StateSize,13179,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,long-trace-final,python,6f828413c3a82f4e639f912d8e1a01d09c8dd154dc116fd437d8ad00210b88e4,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:c907a167bd13e6860c7c2e41ffa6c5fe28880b02c11c9b841eb8d6771a13878a,Omega_hat_StateLoad,413807467,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,inside-loop-state,python,e61014e4a0a8681c3fed9ac94c78e01e1bb79f2390494b2ef4e31bee20ba35f0,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:d317af3268f13f2c3f5b5cd6da405e577ef18211f2e76026f285e0d03e0820ec,Omega_CC,213,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,inside-loop-state,python,e61014e4a0a8681c3fed9ac94c78e01e1bb79f2390494b2ef4e31bee20ba35f0,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:d317af3268f13f2c3f5b5cd6da405e577ef18211f2e76026f285e0d03e0820ec,Omega_hat_NativeTrace,157436,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,inside-loop-state,python,e61014e4a0a8681c3fed9ac94c78e01e1bb79f2390494b2ef4e31bee20ba35f0,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:d317af3268f13f2c3f5b5cd6da405e577ef18211f2e76026f285e0d03e0820ec,Omega_hat_StateSize,13179,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,inside-loop-state,python,e61014e4a0a8681c3fed9ac94c78e01e1bb79f2390494b2ef4e31bee20ba35f0,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:d317af3268f13f2c3f5b5cd6da405e577ef18211f2e76026f285e0d03e0820ec,Omega_hat_StateLoad,301628500,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,post-loop-state,python,a07910e2636c2b47def7e51d292600b172a84e3b8a4de34d320c6551d06dc977,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:f5e7b374f9684e1e8f453e709f2cde5155c69ed359b8ce5ae8ecb16144929833,Omega_CC,213,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,post-loop-state,python,a07910e2636c2b47def7e51d292600b172a84e3b8a4de34d320c6551d06dc977,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:f5e7b374f9684e1e8f453e709f2cde5155c69ed359b8ce5ae8ecb16144929833,Omega_hat_NativeTrace,190490,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,post-loop-state,python,a07910e2636c2b47def7e51d292600b172a84e3b8a4de34d320c6551d06dc977,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:f5e7b374f9684e1e8f453e709f2cde5155c69ed359b8ce5ae8ecb16144929833,Omega_hat_StateSize,13179,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc387_f,post-loop-state,python,a07910e2636c2b47def7e51d292600b172a84e3b8a4de34d320c6551d06dc977,ac558a76cfd0f3a8d415d8fbad1eedccaf85d440c67a81e1290cb3819aff092a,sha256:f5e7b374f9684e1e8f453e709f2cde5155c69ed359b8ce5ae8ecb16144929833,Omega_hat_StateLoad,427020989,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,short-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,287f529b586f54bfd7f1cad2ce77e5a6edde7f494a632d41182671de04ba857b,sha256:1182c9137e9c18abaf79813633901af44f22b0be10aa626354c3007064599462,Omega_CC,9,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,short-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,287f529b586f54bfd7f1cad2ce77e5a6edde7f494a632d41182671de04ba857b,sha256:1182c9137e9c18abaf79813633901af44f22b0be10aa626354c3007064599462,Omega_hat_NativeTrace,360,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,short-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,287f529b586f54bfd7f1cad2ce77e5a6edde7f494a632d41182671de04ba857b,sha256:1182c9137e9c18abaf79813633901af44f22b0be10aa626354c3007064599462,Omega_hat_StateSize,37,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,short-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,287f529b586f54bfd7f1cad2ce77e5a6edde7f494a632d41182671de04ba857b,sha256:1182c9137e9c18abaf79813633901af44f22b0be10aa626354c3007064599462,Omega_hat_StateLoad,1886,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,long-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:0ebb749dc5891ba514bde93e2b2532a0899eb70cd62394b1a9e89a82d8b3ada3,Omega_CC,9,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,long-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:0ebb749dc5891ba514bde93e2b2532a0899eb70cd62394b1a9e89a82d8b3ada3,Omega_hat_NativeTrace,108840,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,long-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:0ebb749dc5891ba514bde93e2b2532a0899eb70cd62394b1a9e89a82d8b3ada3,Omega_hat_StateSize,5924,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,long-trace-final,python,80ed36d439bb558b98d9207397019610a29cb882cf2c29b0e819ea8560d5c339,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:0ebb749dc5891ba514bde93e2b2532a0899eb70cd62394b1a9e89a82d8b3ada3,Omega_hat_StateLoad,94281967,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,inside-loop-state,python,f0b0a7e7204224315d336717a637e269ec2bb7d47870d6227a764020591d4098,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:89e26225cea7ca78e65ed71363f5fc0969f96b5b36730171df7aa49b7ec8c554,Omega_CC,10,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,inside-loop-state,python,f0b0a7e7204224315d336717a637e269ec2bb7d47870d6227a764020591d4098,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:89e26225cea7ca78e65ed71363f5fc0969f96b5b36730171df7aa49b7ec8c554,Omega_hat_NativeTrace,21730,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,inside-loop-state,python,f0b0a7e7204224315d336717a637e269ec2bb7d47870d6227a764020591d4098,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:89e26225cea7ca78e65ed71363f5fc0969f96b5b36730171df7aa49b7ec8c554,Omega_hat_StateSize,5674,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,inside-loop-state,python,f0b0a7e7204224315d336717a637e269ec2bb7d47870d6227a764020591d4098,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:89e26225cea7ca78e65ed71363f5fc0969f96b5b36730171df7aa49b7ec8c554,Omega_hat_StateLoad,14048269,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,post-loop-state,python,f5fe3ebc6a010469118bab2064299d5c2694acb9a28a2314553da73d831e7cdc,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:9d04c52826926e7731ff692890c4506650501095be2900337c1992b11110e580,Omega_CC,10,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,post-loop-state,python,f5fe3ebc6a010469118bab2064299d5c2694acb9a28a2314553da73d831e7cdc,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:9d04c52826926e7731ff692890c4506650501095be2900337c1992b11110e580,Omega_hat_NativeTrace,39637,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,post-loop-state,python,f5fe3ebc6a010469118bab2064299d5c2694acb9a28a2314553da73d831e7cdc,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:9d04c52826926e7731ff692890c4506650501095be2900337c1992b11110e580,Omega_hat_StateSize,5800,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_e,post-loop-state,python,f5fe3ebc6a010469118bab2064299d5c2694acb9a28a2314553da73d831e7cdc,cdf9d390a347054918c4e9e37bb1a663816e2ac77f79aa8ea1f3cc4f19cd9673,sha256:9d04c52826926e7731ff692890c4506650501095be2900337c1992b11110e580,Omega_hat_StateLoad,30361764,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_f,short-trace-final,python,f82cdd8925d1b816203866ec27699cae1012b7c33b36f0e62e4eaae5cfa07e9e,88f49af4e389abb84100a40f587a045d1e924b70e7373efe15732199980cb0b2,sha256:813eb77e0a499e15b87f76afbb340ba0acc80da7272a567af0bc530ba37c0cd9,Omega_CC,11,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_f,short-trace-final,python,f82cdd8925d1b816203866ec27699cae1012b7c33b36f0e62e4eaae5cfa07e9e,88f49af4e389abb84100a40f587a045d1e924b70e7373efe15732199980cb0b2,sha256:813eb77e0a499e15b87f76afbb340ba0acc80da7272a567af0bc530ba37c0cd9,Omega_hat_NativeTrace,695,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_f,short-trace-final,python,f82cdd8925d1b816203866ec27699cae1012b7c33b36f0e62e4eaae5cfa07e9e,88f49af4e389abb84100a40f587a045d1e924b70e7373efe15732199980cb0b2,sha256:813eb77e0a499e15b87f76afbb340ba0acc80da7272a567af0bc530ba37c0cd9,Omega_hat_StateSize,32,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,atcoder/abc388_f,short-trace-final,python,f82cdd8925d1b816203866ec27699cae1012b7c33b36f0e62e4eaae5cfa07e9e,88f49af4e389abb84100a40f587a045d1e924b70e7373efe15732199980cb0b2,sha256:813eb77e0a499e15b87f76afbb340ba0acc80da7272a567af0bc530ba37c0cd9,Omega_hat_StateLoad,4446,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
